w-self2b/gridZ	X1-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	X1-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	X1-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	X2-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	X2-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	X2-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	X3-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	X3-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	X3-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r1k3-far.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r1k3.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r1k4.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r2k3.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r2k4-far.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r2k5.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r3k4.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r3k5-far.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z1-r3k6.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r1k3-far.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r1k3.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r1k4.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r2k3.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r2k4-far.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r2k5.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r3k4.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r3k5-far.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z2-r3k6.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r1k3-far.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r1k3.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r1k4.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r2k3.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r2k4-far.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r2k5.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r3k4.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r3k5-far.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z3-r3k6.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r1k3-far.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r1k3.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r1k4.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r2k3.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r2k4-far.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r2k5.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r3k4.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r3k5-far.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z4-r3k6.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r1k3-far.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r1k3.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r1k4.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r2k3.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r2k4-far.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r2k5.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r3k4.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r3k5-far.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z5-r3k6.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r1k1.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r1k3-far.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r1k3.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r1k4.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r2k3.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r2k4-far.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r2k4.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r2k5.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r3k4.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r3k5-far.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r3k5.cpp	expr-op-0x27
w-self2b/gridZ	Z6-r3k6.cpp	expr-op-0x27
w-prod/gridP	P1-r1k2.cpp	expr-op-0x27
w-prod/gridP	P1-r1k3.cpp	expr-op-0x27
w-prod/gridP	P1-r2k4.cpp	expr-op-0x27
w-prod/gridP	P1-r4k5.cpp	expr-op-0x27
