capture-fail src/system/synth_xbox/FxSendPitchShift360.cpp  (C2084)
capture-fail src/system/synth_xbox/FxSendSynapse360.cpp  (C2084)
capture-fail src/system/synth_xbox/soundtouch/source/SoundStretch/main.cpp  (C1083)
capture-fail src/system/synth_xbox/soundtouch/source/SoundStretch/RunParameters.cpp  (C1083)
capture-fail src/system/synth_xbox/soundtouch/source/SoundTouch/3dnow_win.cpp  (C1189)
capture-fail src/system/synth_xbox/soundtouch/source/SoundTouch/cpu_detect_x86_win.cpp  (C1189)
capture-fail src/system/synth_xbox/soundtouch/source/SoundTouchDLL/SoundTouchDLL.cpp  (C1083)
match        src/system/math/Sort.cpp
match        src/system/synth/tomcrypt/TomCryptLicense.cpp
match        src/system/synth_xbox/GainEffect.cpp
match        src/system/synth_xbox/HeadsetPlaybackEffect.cpp
match        src/system/synth_xbox/PeakDetector.cpp
match        src/system/synth_xbox/soundtouch/source/SoundTouch/mmx_optimized.cpp
match        src/system/synth_xbox/soundtouch/source/SoundTouch/sse_optimized.cpp
match        src/system/utl/Spew.cpp
match        src/system/zlib/ZlibLicense.cpp
match        src/xdk/nuispeech/xboxmem.cpp
vocab-gap    src/App.cpp  (il function decode failed)
vocab-gap    src/ChecksumData_xbox.cpp  (il function decode failed)
vocab-gap    src/keygen_xbox.cpp  (il function decode failed)
vocab-gap    src/lazer/game/BustAMovePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/game/Game.cpp  (il function decode failed)
vocab-gap    src/lazer/game/GameMode.cpp  (il function decode failed)
vocab-gap    src/lazer/game/GamePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/game/HamUser.cpp  (il function decode failed)
vocab-gap    src/lazer/game/HamUserMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/game/LiveInput.cpp  (il function decode failed)
vocab-gap    src/lazer/game/PartyModeMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/game/PresenceMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/game/Shuttle.cpp  (il function decode failed)
vocab-gap    src/lazer/game/SongDB.cpp  (il function decode failed)
vocab-gap    src/lazer/game/SongSequence.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentCampaignConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentCategory.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentCharacterListConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentCountConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Accomplishment.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentDiscSongConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentGroup.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentManager.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentOneShot.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentProgress.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentSongConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AccomplishmentSongListConditional.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AppLabel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AppMiniLeaderboardDisplay.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/AppNavProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Award.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/BlacklightPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CalibrationPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Campaign.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignDiffSelectPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignEra.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignMasterQuestCrewSelectPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignMasterQuestSongSelectPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignPerformer.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignProgress.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CampaignSongSelectPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChallengeRecord.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChallengeResultPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Challenges.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChallengeSortByScore.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChallengeSort.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChallengeSortMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChallengeSortNode.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CharacterProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChooseModeProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ChooseProfilePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ContentLoadingPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ContextChecker.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CorrectIdentityPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CrewProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/CursorPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/DepthBuffer.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/DifficultyProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/EventDialogPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/FitnessCalorieSortByCalorie.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/FitnessCalorieSort.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/FitnessCalorieSortMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/FitnessCalorieSortNode.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/FitnessGoalMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/FitnessProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamMemcardAction.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamProfile.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamScreen.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamSongMetadata.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamSongMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamStarsDisplay.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamStoreFilterProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamStoreOffer.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamStorePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamStoreProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HamUI.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/HelpBarPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Instarank.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/KinectSharePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Leaderboards.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/LetterboxPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/LoadingPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/LockedContentPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MainMenuPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MainMenuProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MetagameRank.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MetagameStats.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MetaPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MetaPerformer.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MoveRatingHistory.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MovieProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MQSongSortByCharacter.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MQSongSort.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MQSongSortMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MQSongSortNode.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/MultiUserGesturePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/NavListNode.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/NavListSort.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/NavListSortMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/OptionsPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/OutfitProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/OverlayPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Overshell.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PassiveMessagesPanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PassiveMessenger.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/Playlist.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PlaylistSongProvider.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PlaylistSortByTypeCmp.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PlaylistSort.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PlaylistSortMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PlaylistSortNode.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/PracticeChoosePanel.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ProfileMgr.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/SaveLoadManager.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/ShellInput.cpp  (il function decode failed)
vocab-gap    src/lazer/meta_ham/SigninScreen.cpp  (il function decode failed)
