10b2e7f8	reg-select	high	THE register selector, color.c: min cost over the interference-allowed candidates, cost = penalties minus copy preferences, strict '<' so ties go to the EARLIEST entry of the per-class ordered list; the only reader of 10c385c4. Order confirmed 6/6 by the wb-regalloc obj grid (WB_REGALLOC_FINDINGS.md 7.1)
10b30517	reg-interfere	high	color.c's interference walk; consumes (&DAT_10c3d024)[class] and returns the candidate set the selector picks from
10b31c9a	reg-alloc-driver	high	the per-function allocator driver: iterates register classes 7 down to 0 over DAT_10c400d8[class], calling the interference walk then 10b2e7f8 then 10b31ac9
10bfb0fa	reg-set-gpr	high	builds the class-0 (GPR) allocatable set + ordered list: default 10c37de0, -QGPRReserve 10c37e50, POGO 10c37eb8; then drops the frame-pointer register (DAT_10c6fd9c) or adds r31 (0x20) when there is none
10bfb00d	reg-set-fpr-vmx	high	builds the class-1 (FPR, list 10c37f20) and class-5 (VMX, 10c37fa8 / 10c38030 / 10c38440) sets; -QFPU# = DAT_10c2e974, -QVMX128 = DAT_10c2e978, -QVMXReserve = DAT_10c2e97c
10bfc02f	reg-list-hook	high	the machine-dependent pre-select hook; touches class 5 (VMX) ONLY, and only under -QVMX128 -- so for GPRs and FPRs the ordered preference list is the fixed image-resident array
10c04faf	reg-env-init	high	per-function register environment: DAT_10c6fd9c = the FRAME-POINTER register (2 = sp when none, 0x20 = r31 when needed); DAT_10c6fda8 = the volatile set r3..r12 / fp0..fp13 / cr0,cr1,cr6,cr7 / ctr / lr; DAT_10c6fda4 = reserved, r14..r16 under -QGPRReserve and vr64..vr95 under -QVMXReserve
10b181c0	reg-name-table	high	the PPC register-NAME table, and its index IS c2's register number: 0 noreg, 1 r0, 2 sp, 3 toc, 4..13 r3..r12, 14 r13, 15..32 r14..r31, 33 d0, 34..65 fp0..fp31, 66 cr, 67..74 cr0..cr7, 83 lr, 84 ctr, 229..356 vr0..vr127. Cross-confirmed by 10bfebf7's 0x0f..0x20 window and by 10c04faf's descriptor stride
10c37de0	reg-order-gpr	high	THE default GPR allocation order, zero-terminated: 12,11,10,9,8,7,6,5,4 then 32,31,...,15 = r11,r10,...,r3 then r31,r30,...,r14. r12/r13/r0/sp/toc are in NO list and are never allocatable
10c37f20	reg-order-fpr	medium	the FPR allocation order: fp0, fp13, fp12, ..., fp1, fp31, fp30, ..., fp14. READ ONLY -- no cell in the wb-regalloc grid uses floating point, so this is navigation
10c385c4	reg-order-array	high	array of 8 per-class ordered-list pointers; class 0 (GPR) and 1 (FPR) are image-initialised, class 5 (VMX) is filled at runtime, and classes 2/3/4/6/7 are NULL -- there is NO CR register class
10c2f088	reg-descriptor-table	high	the per-register descriptor table, stride 0x60, indexed by the 10b181c0 register number; +0x1c holds the number back. cr0 = 10c309a8, cr6 = 10c30be8
10c30be8	reg-cr6-descriptor	high	cr6's descriptor, assigned as a LITERAL by the lowering at 10bf0882 / 10bf522f / 10c00445 / 10c195a2 -- cr6 is a lowering constant for explicit integer compares, not an allocator choice (obj-confirmed: every compare in the wb-regalloc grid is cr6; cr0 only via record forms)
10c435e8	reg-cost-array	high	the selector's cost array, 0x594 bytes = 357 ints = one per register number (0..356 = noreg..vr127)
10b022cc	reg-class-map	medium	operand-type nibble -> register class: nibbles 1..4 and 6 -> class 0 (GPR), 5 -> class 1 (FPR), 12 -> class 5 (VMX), everything else -1 = not register-allocated. Navigation -- no obj check in this lane
10c2e980	opt-qgprreserve	high	the -QGPRReserve option flag (name string 10b13c58, descriptor built at 10c2a038). It reserves exactly r14/r15/r16: the alternate order array 10c37e50 drops them and 10c04faf adds 0x0f..0x11 to the reserved set. RESOLVES the item WB_FRAME_FINDINGS.md 6 held as "that flag's meaning is unknown"
10c6fd9c	frame-pointer-reg	high	the FRAME-POINTER register number, written only at 10c04fd1: 2 (= sp) when the function needs none, 0x20 (= r31) when it does. NOT "the LR pseudo-register" -- that gloss in W-FRAME.tsv / WB_FRAME_FINDINGS.md 2.2 is corrected here
10c2eb40	opt-schdat-dead	high	the -schdat# option variable (name string 10b139d0). It has ZERO readers in the image -- one of the two facts establishing that this c2.dll has no instruction scheduler (the other is that no sched.c appears in c2_tus.tsv)
10b6fedd	stall-listing	high	the /QXSTALLS stall-summary writer; with 10b71d8f it is the ONLY consumer of the stall-reason table at 10b12af8..10b12bd4, so the stall model is listing-only and does not reorder anything
