# crates/c2-il/src/func/body/shapes — the 35 whole-function grammars that are
# SIMULTANEOUSLY the admission gate (decision 13's architectural fact). If the
# port has a fitted layer, this is it.
#
# One judgement is applied uniformly and is worth stating once: a bound that
# marks THE EXTENT OF WHAT WAS VERIFIED is [F], even where its own doc says
# "measured, not fitted". DISCLOSURE's discriminator is off-sample failure, and
# a verified-extent bound has one by definition — what it does NOT have is a
# wrong-emit failure, because past the bound the port refuses. That is the right
# design and it is still a fit. A bound whose own doc says it is an anti-runaway
# parse guard and "not a fact about c2" is [N] instead.
crates/c2-il/src/func/body/shapes/alloc_init_or_fail.rs	FN_TAIL	O] the seven-byte `.ex` function tail `4F 12 47 54 01 54 00`, read off captures. Its own comment carries the acceptance claim: a walk that ends anywhere else consumed a byte it did not understand.
crates/c2-il/src/func/body/shapes/assign.rs	ON	N] not load-bearing — a `OnceLock` measurement sink, the same contract as `expr.rs`'s five.
crates/c2-il/src/func/body/shapes/calls.rs	MAX_VERIFIED_PERM_CYCLE	F] a VERIFIED-EXTENT bound. Its own doc says "the order c2 actually picks past three is **not characterized** ... so the boundary is drawn at the measured edge rather than fitted" — and for this census that IS the fit: the constant is a parameter chosen to agree with the observations, and the six four-cycles splitting four/two on an unexplained property is the off-sample failure it exists to refuse.
crates/c2-il/src/func/body/shapes/calls.rs	LI_IMM_MIN	S] the PowerPC `li`/`addi` signed 16-bit immediate field, -0x8000..0x7FFF, fixed by the ISA. `work/WLA/probe/p1.cpp` measures c2 respecting it (`g3(a,b,32767)` is `li`, `g3(a,b,70000)` is `lis`+`ori`), but the RANGE is the architecture's and not c2's.
crates/c2-il/src/func/body/shapes/calls.rs	LI_IMM_MAX	S] the upper half of the same ISA immediate field. See [`LI_IMM_MIN`].
crates/c2-il/src/func/body/shapes/calls.rs	MODE	N] not load-bearing — a `OnceLock` holding a lazily-read measurement mode.
crates/c2-il/src/func/body/shapes/calls.rs	MAX_REGISTER_FORMALS	S] the PowerPC EABI's eight integer argument registers r3..r10. A ninth formal is stack-homed by the ABI, not by a c2 choice. Kept in the parser so the census and the gate cannot disagree, which is a placement decision and not a provenance one.
crates/c2-il/src/func/body/shapes/calls.rs	MAX_INLINE_SAVED_GPRS	F] a measured boundary: past two saved GPRs c2 goes helper-based (`docs/CODEGEN_FRAMED_CALLS.md` §2.3/§4.3/§4.4, with the 60-byte neighbour of `u3.cpp` as the witness). Refused rather than guessed — but the value is a parameter chosen to agree with those cells.
crates/c2-il/src/func/body/shapes/calls.rs	MAX_SEQ_CALLS	N] not load-bearing — an anti-runaway parse bound, and its own doc says so: "far above anything measured (the widest probe is four) and far below anything a real body reaches before some other production refuses it".
crates/c2-il/src/func/body/shapes/close_call_chain.rs	MAX_ARGS	N] not load-bearing, and its own doc says it in those words: "Not a fact about c2 — a bound so a malformed stream cannot make the reader loop". Every witness argument region is 1, 2 or 4 long.
crates/c2-il/src/func/body/shapes/control_flow.rs	PRE_BODY_DEPTH	O] `docs/IL_STMT_GRAMMAR.md` §1 — the formals scope is depth 1 and the body 2, read off captures. Same fact as `expr::BODY_SCOPE_DEPTH` and `sy::SECTION`'s preorder.
crates/c2-il/src/func/body/shapes/control_flow.rs	MAX_DEPTH	N] not load-bearing — a desynchronization guard, "deeper than any real function"; the widest witness is 40 nested braces at depth 42. It bounds a parse, not an emit.
crates/c2-il/src/func/body/shapes/control_flow.rs	FN_TAIL	O] the seven-byte `.ex` function tail, read off captures. See `alloc_init_or_fail::FN_TAIL`.
crates/c2-il/src/func/body/shapes/control_flow.rs	ON	N] not load-bearing — a `OnceLock` measurement sink.
crates/c2-il/src/func/body/shapes/counted_accum_loop.rs	BODY_SCOPE_DEPTH	N] derived — mirrored from `expr::BODY_SCOPE_DEPTH`, which carries the provenance. DISCLOSURE lists values derived from another marked constant under [N].
crates/c2-il/src/func/body/shapes/ctor_dtor.rs	VOID_TYPE	O] `82 07 03`, the `void` result TYPE, read off captures and required literally — this shape's whole licence to emit a bare branch is that there is no result to place.
crates/c2-il/src/func/body/shapes/ctor_dtor.rs	TRAILER_FLAGS	O] the two measured `(statement-trailer, sub-object-trailer)` pairs. `/EH…` clears bit `0x10` in both and they always agree; anything else refuses. Same pairs as `mcall::TRAILER_FLAGS`, and `func::mod`'s `DTOR_DELEGATE`/`DTOR_DELEGATE_NOEH` are the same function captured on each side.
crates/c2-il/src/func/body/shapes/ctor_dtor.rs	SELECTOR_2113	O] `80 41 08 00 00`, selector 2113 `this-adjust` in its wide form, read off captures.
crates/c2-il/src/func/body/shapes/ctor_dtor.rs	VOID_TYPE:658	O] the same `void` result TYPE for the unwind action, required literally. Read off captures.
