# crates/c2-harness/src/** — the HARNESS. Peer w-encmap owns src/subsys.rs
# and src/cli/subsys.rs; their 7 constants are DELIBERATELY ABSENT from this
# file and are reported as a fence, not as an oversight.
#
# This crate is where DISCLOSURE's [N] clause was written for: instrument
# controls, metric key names, caps, profiles and scratch state. A [N] here is
# a statement, not a dodge -- it is what makes the [O]/[F] rows elsewhere mean
# something.
crates/c2-harness/src/capture_cache.rs	CACHE_FORMAT	N] not load-bearing — the port's own capture-cache format tag. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	ENTRY_BLOB	N] not load-bearing — the port's own cache entry filename. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	TMP_PREFIX	N] not load-bearing — the port's own temp-file prefix, chosen so `find_bundle_base`'s `_CL_*ex` glob cannot match it. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	CAPTURE_PATH_KEY	N] not load-bearing — a field tag in the port's own cache key. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	LOCK_DIR	N] not load-bearing — the port's own lock directory name. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	LOCK_WAIT_MAX	N] not load-bearing — a wait ceiling; its own doc says nothing downstream blocks on the lock, so the failure mode is today's behaviour. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	LOCK_STALE_AFTER	N] not load-bearing — a staleness ceiling with ~1000x headroom over the measured hold time. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	SEQ	N] not load-bearing — a monotonic tmp-name tie-breaker; scratch state. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	SRC_ARG_TAG	N] not load-bearing — a NUL-delimited field tag in the port's own cache key. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
crates/c2-harness/src/capture_cache.rs	CWD_TAG	N] not load-bearing — the second such field tag. Nothing here is derived from `c2.dll` or from its output; a wrong value invalidates a cache entry, it does not move a graded byte.
